"symptom","rti","year","est","lwr","upr","region"
"Genital ulcer","TP",1984,0.151803880935228,0.105683906988255,0.213251191663114,"Sub-Saharan Africa"
"Genital ulcer","TP",1985,0.147999428289268,0.103584817268737,0.207059062168747,"Sub-Saharan Africa"
"Genital ulcer","TP",1986,0.144274103564834,0.101483189774306,0.201070357960066,"Sub-Saharan Africa"
"Genital ulcer","TP",1987,0.140627072398095,0.0993787974766627,0.195283615993635,"Sub-Saharan Africa"
"Genital ulcer","TP",1988,0.13705746680951,0.097271515363904,0.189697035225398,"Sub-Saharan Africa"
"Genital ulcer","TP",1989,0.133564387735857,0.0951613329032857,0.184308490840126,"Sub-Saharan Africa"
"Genital ulcer","TP",1990,0.130146907501264,0.0930483673000502,0.179115546716113,"Sub-Saharan Africa"
"Genital ulcer","TP",1991,0.126804072223867,0.0909328777216822,0.174115465345594,"Sub-Saharan Africa"
"Genital ulcer","TP",1992,0.123534904155155,0.0888152806019799,0.169305214467284,"Sub-Saharan Africa"
"Genital ulcer","TP",1993,0.120338403949508,0.0866961659891336,0.164681469850373,"Sub-Saharan Africa"
"Genital ulcer","TP",1994,0.117213552861837,0.0845763146339864,0.160240614038877,"Sub-Saharan Africa"
"Genital ulcer","TP",1995,0.114159314871634,0.0824567151261524,0.155978731435025,"Sub-Saharan Africa"
"Genital ulcer","TP",1996,0.111174638732109,0.0803385799071863,0.151891600838559,"Sub-Saharan Africa"
"Genital ulcer","TP",1997,0.108258459943433,0.078223358494267,0.147974687373132,"Sub-Saharan Africa"
"Genital ulcer","TP",1998,0.105409702649456,0.0761127458478706,0.144223136468482,"Sub-Saharan Africa"
"Genital ulcer","TP",1999,0.102627281457535,0.0740086836468864,0.140631773035999,"Sub-Saharan Africa"
"Genital ulcer","TP",2000,0.0999101031814487,0.0719133524131907,0.137195108994731,"Sub-Saharan Africa"
"Genital ulcer","TP",2001,0.0972570685075722,0.0698291530122828,0.133907361767316,"Sub-Saharan Africa"
"Genital ulcer","TP",2002,0.0946670735847856,0.0677586770071427,0.130762485291869,"Sub-Saharan Africa"
"Genital ulcer","TP",2003,0.092139011538775,0.0657046665144999,0.127754213652832,"Sub-Saharan Africa"
"Genital ulcer","TP",2004,0.089671773911602,0.0636699653894237,0.124876115896018,"Sub-Saharan Africa"
"Genital ulcer","TP",2005,0.0872642520275973,0.0616574645188853,0.122121659262984,"Sub-Saharan Africa"
"Genital ulcer","TP",2006,0.0849153382867945,0.0596700445680485,0.119484277196607,"Sub-Saharan Africa"
"Genital ulcer","TP",2007,0.082623927387273,0.0577105196253264,0.116957438146551,"Sub-Saharan Africa"
"Genital ulcer","TP",2008,0.0803889174779005,0.0557815848699391,0.1145347114162,"Sub-Saharan Africa"
"Genital ulcer","TP",2009,0.0782092112430853,0.0538857707518831,0.112209826914924,"Sub-Saharan Africa"
"Genital ulcer","TP",2010,0.0760837169212413,0.0520254053747932,0.109976726538106,"Sub-Saharan Africa"
"Genital ulcer","TP",2011,0.0740113492587556,0.0502025859458695,0.107829605824327,"Sub-Saharan Africa"
"Genital ulcer","TP",2012,0.0719910304013145,0.0484191594103226,0.105762945404202,"Sub-Saharan Africa"
"Genital ulcer","TP",2013,0.0700216907245045,0.0466767117861084,0.103771532476271,"Sub-Saharan Africa"
"Genital ulcer","TP",2014,0.0681022696056464,0.0449765652853734,0.101850473084286,"Sub-Saharan Africa"
"Genital ulcer","TP",2015,0.0662317161388569,0.043319782049924,0.0999951963232096,"Sub-Saharan Africa"
"Genital ulcer","TP",2016,0.0644089897953545,0.0417071732178289,0.0982014517864394,"Sub-Saharan Africa"
"Genital ulcer","TP",2017,0.0626330610310411,0.0401393120456122,0.0964653016147547,"Sub-Saharan Africa"
"Genital ulcer","TP",2018,0.0609029118433964,0.0386165499012627,0.094783108453305,"Sub-Saharan Africa"
"Genital ulcer","TP",2019,0.0592175362797195,0.0371390340855497,0.0931515205007049,"Sub-Saharan Africa"
"Genital ulcer","TP",2020,0.0575759408987432,0.0357067266061903,0.0915674546738184,"Sub-Saharan Africa"
"Genital ulcer","TP",2021,0.0559771451876294,0.034319423200952,0.0900280787367754,"Sub-Saharan Africa"
"Genital ulcer","TP",2022,0.0544201819363328,0.032976772067891,0.088530793070343,"Sub-Saharan Africa"
"Genital ulcer","None",1970,0.165933538272321,0.087434494106011,0.292332704216528,"Sub-Saharan Africa"
"Genital ulcer","None",1971,0.168915546603411,0.0904949056747489,0.293373009175409,"Sub-Saharan Africa"
"Genital ulcer","None",1972,0.171940097507563,0.0936363464511494,0.294452433057819,"Sub-Saharan Africa"
"Genital ulcer","None",1973,0.175007400945906,0.0968585840313324,0.295573767951664,"Sub-Saharan Africa"
"Genital ulcer","None",1974,0.178117653015561,0.100161110982189,0.29674003481184,"Sub-Saharan Africa"
"Genital ulcer","None",1975,0.181271035413661,0.103543117117209,0.297954501428478,"Sub-Saharan Africa"
"Genital ulcer","None",1976,0.184467714899972,0.107003460454508,0.299220701173196,"Sub-Saharan Africa"
"Genital ulcer","None",1977,0.18770784275889,0.110540637042473,0.300542452373105,"Sub-Saharan Africa"
"Genital ulcer","None",1978,0.190991554261683,0.114152749910841,0.301923878108921,"Sub-Saharan Africa"
"Genital ulcer","None",1979,0.194318968129831,0.11783747748892,0.303369426173228,"Sub-Saharan Africa"
"Genital ulcer","None",1980,0.197690186000407,0.121592041927105,0.30488388885898,"Sub-Saharan Africa"
"Genital ulcer","None",1981,0.201105291894419,0.12541317786137,0.306472422178458,"Sub-Saharan Africa"
"Genital ulcer","None",1982,0.204564351689117,0.129297102269899,0.308140564041716,"Sub-Saharan Africa"
"Genital ulcer","None",1983,0.208067412595265,0.133239486182749,0.309894250853607,"Sub-Saharan Africa"
"Genital ulcer","None",1984,0.211614502640439,0.137235429114548,0.311739831922111,"Sub-Saharan Africa"
"Genital ulcer","None",1985,0.215205630159403,0.141279437192142,0.313684081008204,"Sub-Saharan Africa"
"Genital ulcer","None",1986,0.218840783292695,0.145365406040688,0.315734204285834,"Sub-Saharan Africa"
"Genital ulcer","None",1987,0.222519929494519,0.149486609573172,0.317897843910623,"Sub-Saharan Africa"
"Genital ulcer","None",1988,0.226243015051133,0.153635695905793,0.320183076300405,"Sub-Saharan Africa"
"Genital ulcer","None",1989,0.230009964610863,0.157804691709065,0.322598404082675,"Sub-Saharan Africa"
"Genital ulcer","None",1990,0.233820680726977,0.161985016424171,0.325152740427533,"Sub-Saharan Africa"
"Genital ulcer","None",1991,0.237675043414598,0.166167507954042,0.327855384120981,"Sub-Saharan Africa"
"Genital ulcer","None",1992,0.241572909722894,0.170342461703394,0.330715983213041,"Sub-Saharan Africa"
"Genital ulcer","None",1993,0.24551411332377,0.174499685196699,0.333744484401293,"Sub-Saharan Africa"
"Genital ulcer","None",1994,0.249498464118305,0.178628570907646,0.336951064549166,"Sub-Saharan Africa"
"Genital ulcer","None",1995,0.253525747862172,0.182718190274395,0.340346040054398,"Sub-Saharan Africa"
"Genital ulcer","None",1996,0.257595725811296,0.186757411940922,0.343939749462744,"Sub-Saharan Africa"
"Genital ulcer","None",1997,0.261708134388972,0.19073504675252,0.347742405162599,"Sub-Saharan Africa"
"Genital ulcer","None",1998,0.265862684875685,0.194640020600629,0.351763911631644,"Sub-Saharan Africa"
"Genital ulcer","None",1999,0.270059063122857,0.198461573600888,0.356013650850252,"Sub-Saharan Africa"
"Genital ulcer","None",2000,0.274296929291713,0.202189480304189,0.360500240122188,"Sub-Saharan Africa"
"Genital ulcer","None",2001,0.278575917618458,0.205814281125291,0.365231273083171,"Sub-Saharan Africa"
"Genital ulcer","None",2002,0.282895636206924,0.209327510856609,0.370213059977466,"Sub-Saharan Africa"
"Genital ulcer","None",2003,0.287255666849817,0.212721907254146,0.375450386840414,"Sub-Saharan Africa"
"Genital ulcer","None",2004,0.291655564879663,0.215991582358992,0.380946313721874,"Sub-Saharan Africa"
"Genital ulcer","None",2005,0.296094859050506,0.219132141943793,0.386702028996353,"Sub-Saharan Africa"
"Genital ulcer","None",2006,0.300573051451391,0.222140743802773,0.392716770736961,"Sub-Saharan Africa"
"Genital ulcer","None",2007,0.30508961745258,0.225016092273389,0.398987818625797,"Sub-Saharan Africa"
"Genital ulcer","None",2008,0.30964400568544,0.227758372831644,0.405510552748458,"Sub-Saharan Africa"
"Genital ulcer","None",2009,0.314235638056847,0.230369135614753,0.412278570220646,"Sub-Saharan Africa"
"Genital ulcer","None",2010,0.318863909798921,0.232851139758355,0.419283847408498,"Sub-Saharan Africa"
"Genital ulcer","None",2011,0.323528189554822,0.235208171602191,0.426516934278661,"Sub-Saharan Africa"
"Genital ulcer","None",2012,0.328227819501267,0.237444849567136,0.433967167573911,"Sub-Saharan Africa"
"Genital ulcer","None",2013,0.332962115508374,0.239566427308772,0.441622890542089,"Sub-Saharan Africa"
"Genital ulcer","None",2014,0.337730367337334,0.241578604951701,0.449471668549649,"Sub-Saharan Africa"
"Genital ulcer","None",2015,0.342531838876354,0.243487356034424,0.457500491935363,"Sub-Saharan Africa"
"Genital ulcer","None",2016,0.347365768415216,0.245298775440363,0.465695959772992,"Sub-Saharan Africa"
"Genital ulcer","None",2017,0.352231368958707,0.247018951260015,0.474044440626231,"Sub-Saharan Africa"
"Genital ulcer","None",2018,0.357127828579094,0.248653861426258,0.482532208663575,"Sub-Saharan Africa"
"Genital ulcer","None",2019,0.362054310807719,0.250209294253233,0.491145555441081,"Sub-Saharan Africa"
"Genital ulcer","None",2020,0.367009955065676,0.251690790778235,0.499870879117899,"Sub-Saharan Africa"
"Genital ulcer","None",2021,0.371993877133471,0.253103606062086,0.508694753800981,"Sub-Saharan Africa"
"Genital ulcer","None",2022,0.377005169659419,0.254452686286902,0.517603982164367,"Sub-Saharan Africa"
